feature_id,DeploymentID,timestamp_gmt,latitude,longitude,sats_used,residual
83124,2014CA-MK10-05803,8/17/2014 6:41,37.9302,-123.2959,6,8.3
83125,2014CA-MK10-05803,8/17/2014 6:55,37.9427,-123.3017,7,17.5
83126,2014CA-MK10-05803,8/17/2014 7:12,37.9556,-123.3139,8,7.8
83127,2014CA-MK10-05803,8/17/2014 7:26,37.964,-123.3241,7,15.6
83128,2014CA-MK10-05803,8/17/2014 7:38,37.9738,-123.3287,7,6.0
83129,2014CA-MK10-05803,8/17/2014 7:52,37.9837,-123.3376,8,15.5
83130,2014CA-MK10-05803,8/17/2014 8:03,37.9926,-123.3425,7,7.0
83131,2014CA-MK10-05803,8/17/2014 8:14,38.0008,-123.3484,7,9.6
83132,2014CA-MK10-05803,8/17/2014 8:25,38.0094,-123.3544,8,14.3
83133,2014CA-MK10-05803,8/17/2014 8:40,38.0184,-123.3649,9,19.1
83134,2014CA-MK10-05803,8/17/2014 8:54,38.0289,-123.3749,9,14.8
83135,2014CA-MK10-05803,8/17/2014 9:11,38.0396,-123.3876,5,1.3
83136,2014CA-MK10-05803,8/17/2014 9:24,38.0474,-123.3988,7,24.6
83137,2014CA-MK10-05803,8/17/2014 9:35,38.0554,-123.4064,7,15.7
83138,2014CA-MK10-05803,8/17/2014 9:45,38.0624,-123.415,5,8.0
83139,2014CA-MK10-05803,8/17/2014 9:58,38.071999999999996,-123.4232,7,13.3
83140,2014CA-MK10-05803,8/17/2014 10:11,38.0822,-123.4324,7,12.5
83141,2014CA-MK10-05803,8/17/2014 10:22,38.0888,-123.4406,5,3.0
83142,2014CA-MK10-05803,8/17/2014 10:34,38.0961,-123.45,6,7.6
83143,2014CA-MK10-05803,8/17/2014 10:46,38.1044,-123.4596,6,7.6
83144,2014CA-MK10-05803,8/17/2014 10:55,38.1105,-123.4667,6,10.9
83145,2014CA-MK10-05803,8/17/2014 11:02,38.1145,-123.4713,6,2.2
83146,2014CA-MK10-05803,8/17/2014 11:10,38.1188,-123.4764,6,5.7
83147,2014CA-MK10-05803,8/17/2014 11:17,38.1231,-123.4818,4,0.3
83148,2014CA-MK10-05803,8/17/2014 11:25,38.1284,-123.4869,7,6.3
83149,2014CA-MK10-05803,8/17/2014 11:32,38.1332,-123.4908,7,8.6
83150,2014CA-MK10-05803,8/17/2014 11:43,38.1414,-123.4969,7,9.4
83151,2014CA-MK10-05803,8/17/2014 11:51,38.1482,-123.5006,7,3.3
83152,2014CA-MK10-05803,8/17/2014 11:58,38.1538,-123.50299999999999,9,7.4
83153,2014CA-MK10-05803,8/17/2014 12:05,38.1592,-123.5063,9,6.2
83154,2014CA-MK10-05803,8/17/2014 12:24,38.1733,-123.514,9,15.5
83155,2014CA-MK10-05803,8/17/2014 12:35,38.1822,-123.5188,10,7.9
83156,2014CA-MK10-05803,8/17/2014 12:44,38.1891,-123.522,8,11.1
83157,2014CA-MK10-05803,8/17/2014 12:53,38.1931,-123.5229,10,5.5
83158,2014CA-MK10-05803,8/17/2014 13:01,38.1956,-123.5287,10,11.8
83159,2014CA-MK10-05803,8/17/2014 13:21,38.2073,-123.5397,9,10.3
83160,2014CA-MK10-05803,8/17/2014 13:41,38.2201,-123.5519,9,7.7
83161,2014CA-MK10-05803,8/17/2014 13:51,38.225,-123.5577,10,6.5
83162,2014CA-MK10-05803,8/17/2014 14:05,38.2342,-123.5645,6,6.3
83163,2014CA-MK10-05803,8/17/2014 14:12,38.2385,-123.5675,9,8.6
83164,2014CA-MK10-05803,8/17/2014 14:19,38.2425,-123.5707,9,10.5
83165,2014CA-MK10-05803,8/17/2014 14:26,38.2471,-123.5748,9,5.7
83166,2014CA-MK10-05803,8/17/2014 14:34,38.2526,-123.5794,9,7.7
83167,2014CA-MK10-05803,8/17/2014 14:58,38.2698,-123.5904,10,11.5
83168,2014CA-MK10-05803,8/17/2014 15:09,38.2781,-123.5922,5,0.8
83169,2014CA-MK10-05803,8/17/2014 15:22,38.2843,-123.6059,9,9.6
83170,2014CA-MK10-05803,8/17/2014 15:32,38.2907,-123.6128,11,6.0
83171,2014CA-MK10-05803,8/17/2014 15:42,38.2957,-123.6198,9,6.5
83172,2014CA-MK10-05803,8/17/2014 15:59,38.3046,-123.6291,11,12.5
83173,2014CA-MK10-05803,8/17/2014 16:06,38.3093,-123.6331,10,10.5
83174,2014CA-MK10-05803,8/17/2014 16:13,38.3129,-123.6407,10,10.5
83175,2014CA-MK10-05803,8/17/2014 16:28,38.3185,-123.6556,10,12.2
83176,2014CA-MK10-05803,8/17/2014 16:36,38.3225,-123.664,10,10.3
83177,2014CA-MK10-05803,8/17/2014 16:43,38.3229,-123.6673,9,7.8
83178,2014CA-MK10-05803,8/17/2014 17:00,38.3271,-123.6766,9,9.3
83179,2014CA-MK10-05803,8/17/2014 17:08,38.2496,-123.6921,4,187.7
83180,2014CA-MK10-05803,8/17/2014 17:30,38.3254,-123.6765,8,11.6
83181,2014CA-MK10-05803,8/17/2014 17:52,38.324,-123.6828,8,10.3
83182,2014CA-MK10-05803,8/17/2014 18:04,38.3341,-123.6786,8,12.7
83183,2014CA-MK10-05803,8/17/2014 18:15,38.3406,-123.6718,8,13.2
83184,2014CA-MK10-05803,8/17/2014 18:25,38.3483,-123.6743,8,9.4
83185,2014CA-MK10-05803,8/17/2014 18:41,38.3498,-123.6834,6,2.2
83186,2014CA-MK10-05803,8/17/2014 18:55,38.351,-123.6878,7,9.4
83187,2014CA-MK10-05803,8/17/2014 19:09,38.3574,-123.6846,7,7.8
83188,2014CA-MK10-05803,8/17/2014 19:23,38.3657,-123.6883,7,8.6
83189,2014CA-MK10-05803,8/17/2014 19:36,38.3679,-123.6986,10,12.4
83190,2014CA-MK10-05803,8/17/2014 20:07,38.3889,-123.7218,11,17.5
83191,2014CA-MK10-05803,8/17/2014 20:17,38.3943,-123.7325,7,19.4
83192,2014CA-MK10-05803,8/17/2014 20:31,38.3996,-123.74700000000001,8,13.8
83193,2014CA-MK10-05803,8/17/2014 20:48,38.409,-123.76,7,11.3
83194,2014CA-MK10-05803,8/17/2014 20:58,38.4163,-123.7715,6,12.3
83195,2014CA-MK10-05803,8/17/2014 21:12,38.4257,-123.78,7,10.3
83196,2014CA-MK10-05803,8/17/2014 21:27,38.4369,-123.7901,6,8.5
83197,2014CA-MK10-05803,8/17/2014 21:40,38.4438,-123.7911,7,9.7
83198,2014CA-MK10-05803,8/17/2014 21:54,38.454,-123.7935,6,3.1
83199,2014CA-MK10-05803,8/17/2014 22:07,38.4633,-123.8006,7,6.7
83200,2014CA-MK10-05803,8/17/2014 22:18,38.4715,-123.8018,7,12.2
83201,2014CA-MK10-05803,8/17/2014 22:30,38.473,-123.8087,7,4.3
83202,2014CA-MK10-05803,8/17/2014 22:43,38.475,-123.8209,7,6.2
83203,2014CA-MK10-05803,8/17/2014 22:50,38.4793,-123.8259,7,3.7
83204,2014CA-MK10-05803,8/17/2014 22:58,38.4849,-123.8322,7,10.6
83205,2014CA-MK10-05803,8/17/2014 23:06,38.4892,-123.8379,6,10.6
83206,2014CA-MK10-05803,8/17/2014 23:13,38.493,-123.8431,6,2.4
83207,2014CA-MK10-05803,8/17/2014 23:22,38.5009,-123.8501,6,10.9
83208,2014CA-MK10-05803,8/17/2014 23:37,38.512,-123.8596,5,2.0
83209,2014CA-MK10-05803,8/17/2014 23:53,38.5181,-123.865,8,14.2
83210,2014CA-MK10-05803,8/18/2014 0:06,38.521,-123.8701,6,3.8
83211,2014CA-MK10-05803,8/18/2014 0:19,38.5292,-123.876,8,11.4
83212,2014CA-MK10-05803,8/18/2014 0:32,38.5359,-123.87299999999999,8,15.1
83213,2014CA-MK10-05803,8/18/2014 0:48,38.5445,-123.8751,7,1.6
83214,2014CA-MK10-05803,8/18/2014 0:59,38.5475,-123.8762,4,0.5
83215,2014CA-MK10-05803,8/18/2014 1:08,38.5482,-123.8802,6,6.2
83216,2014CA-MK10-05803,8/18/2014 1:18,38.5495,-123.8877,8,13.8
83217,2014CA-MK10-05803,8/18/2014 1:29,38.5556,-123.8851,7,9.9
83218,2014CA-MK10-05803,8/18/2014 1:41,38.5604,-123.8785,7,2.7
83219,2014CA-MK10-05803,8/18/2014 1:54,38.5675,-123.8854,8,12.0
83220,2014CA-MK10-05803,8/18/2014 2:17,38.5721,-123.8981,8,5.3
83221,2014CA-MK10-05803,8/18/2014 2:35,38.5823,-123.9089,6,4.6
83222,2014CA-MK10-05803,8/18/2014 2:53,38.5897,-123.929,6,15.6
83223,2014CA-MK10-05803,8/18/2014 3:13,38.6034,-123.9455,9,8.3
83224,2014CA-MK10-05803,8/18/2014 3:28,38.6141,-123.9596,11,11.8
83225,2014CA-MK10-05803,8/18/2014 3:40,38.6193,-123.9687,9,2.7
83226,2014CA-MK10-05803,8/18/2014 3:47,38.6195,-123.9747,9,6.0
83227,2014CA-MK10-05803,8/18/2014 3:57,38.6229,-123.9827,8,11.3
83228,2014CA-MK10-05803,8/18/2014 4:04,38.6242,-123.9882,9,7.0
83229,2014CA-MK10-05803,8/18/2014 4:13,38.6258,-123.9944,8,8.5
83230,2014CA-MK10-05803,8/18/2014 4:37,38.6274,-124.008,7,1.6
83231,2014CA-MK10-05803,8/18/2014 4:55,38.6317,-124.0235,8,4.7
83232,2014CA-MK10-05803,8/18/2014 5:06,38.6333,-124.0283,9,9.0
83233,2014CA-MK10-05803,8/18/2014 5:13,38.6338,-124.0321,10,16.3
83234,2014CA-MK10-05803,8/18/2014 5:20,38.6347,-124.0362,10,8.7
83235,2014CA-MK10-05803,8/18/2014 5:30,38.6365,-124.041,10,17.1
83236,2014CA-MK10-05803,8/18/2014 5:37,38.6368,-124.0457,9,24.2
83237,2014CA-MK10-05803,8/18/2014 5:45,38.6384,-124.0496,10,10.7
83238,2014CA-MK10-05803,8/18/2014 6:06,38.64,-124.0626,8,11.3
83239,2014CA-MK10-05803,8/18/2014 6:13,38.6402,-124.0664,9,12.2
83240,2014CA-MK10-05803,8/18/2014 6:22,38.6406,-124.0732,9,8.1
83241,2014CA-MK10-05803,8/18/2014 6:32,38.6402,-124.0798,7,5.2
83242,2014CA-MK10-05803,8/18/2014 6:40,38.6397,-124.0844,7,7.1
83243,2014CA-MK10-05803,8/18/2014 6:57,38.6402,-124.0967,8,15.9
83244,2014CA-MK10-05803,8/18/2014 7:13,38.6485,-124.1159,5,2.2
83245,2014CA-MK10-05803,8/18/2014 7:28,38.6398,-124.1203,8,14.8
83246,2014CA-MK10-05803,8/18/2014 7:35,38.6406,-124.1263,7,9.8
83247,2014CA-MK10-05803,8/18/2014 7:49,38.6428,-124.1393,10,18.0
83248,2014CA-MK10-05803,8/18/2014 7:56,38.6432,-124.1445,6,3.1
83249,2014CA-MK10-05803,8/18/2014 8:10,38.6448,-124.1554,8,4.3
83250,2014CA-MK10-05803,8/18/2014 8:18,38.6474,-124.1614,10,19.8
83251,2014CA-MK10-05803,8/18/2014 8:34,38.6491,-124.1754,7,21.2
83252,2014CA-MK10-05803,8/18/2014 8:48,38.6475,-124.1761,7,8.5
83253,2014CA-MK10-05803,8/18/2014 8:55,38.6482,-124.1815,7,18.8
83254,2014CA-MK10-05803,8/18/2014 9:03,38.645,-124.1854,7,5.1
83255,2014CA-MK10-05803,8/18/2014 9:10,38.6426,-124.1898,7,12.5
83256,2014CA-MK10-05803,8/18/2014 9:17,38.6384,-124.1913,7,8.9
83257,2014CA-MK10-05803,8/18/2014 9:24,38.6351,-124.1944,6,2.9
83258,2014CA-MK10-05803,8/18/2014 9:31,38.6356,-124.1952,9,12.8
83259,2014CA-MK10-05803,8/18/2014 9:38,38.6357,-124.1958,9,16.1
83260,2014CA-MK10-05803,8/18/2014 9:48,38.6343,-124.195,5,0.9
83261,2014CA-MK10-05803,8/18/2014 9:57,38.6353,-124.1998,7,4.8
83262,2014CA-MK10-05803,8/18/2014 10:04,38.6359,-124.2015,9,11.2
83263,2014CA-MK10-05803,8/18/2014 10:12,38.6315,-124.2007,9,6.6
83264,2014CA-MK10-05803,8/18/2014 10:29,38.6293,-124.2017,5,0.3
83265,2014CA-MK10-05803,8/18/2014 10:39,38.6267,-124.2082,6,9.7
83266,2014CA-MK10-05803,8/18/2014 10:50,38.628,-124.21,11,7.6
83267,2014CA-MK10-05803,8/18/2014 11:04,38.628,-124.2079,6,7.8
83268,2014CA-MK10-05803,8/18/2014 11:18,38.6283,-124.2089,11,15.1
83269,2014CA-MK10-05803,8/18/2014 11:35,38.6308,-124.2103,6,2.7
83270,2014CA-MK10-05803,8/18/2014 11:53,38.6259,-124.2211,10,10.8
83271,2014CA-MK10-05803,8/18/2014 12:00,38.6199,-124.219,10,17.2
83272,2014CA-MK10-05803,8/18/2014 12:07,38.6232,-124.225,9,10.1
83273,2014CA-MK10-05803,8/18/2014 12:14,38.6236,-124.228,6,6.7
83274,2014CA-MK10-05803,8/18/2014 12:21,38.6228,-124.2264,8,8.7
83275,2014CA-MK10-05803,8/18/2014 12:28,38.6214,-124.2313,9,3.3
83276,2014CA-MK10-05803,8/18/2014 12:37,38.624,-124.2314,10,21.3
83277,2014CA-MK10-05803,8/18/2014 12:44,38.6256,-124.23,9,5.0
83278,2014CA-MK10-05803,8/18/2014 12:51,38.6265,-124.2301,9,10.2
83279,2014CA-MK10-05803,8/18/2014 12:58,38.6235,-124.2269,9,12.8
83280,2014CA-MK10-05803,8/18/2014 13:06,38.6252,-124.2202,9,7.4
83281,2014CA-MK10-05803,8/18/2014 13:14,38.6304,-124.2229,11,9.8
83282,2014CA-MK10-05803,8/18/2014 13:21,38.6313,-124.2297,7,11.4
83283,2014CA-MK10-05803,8/18/2014 13:28,38.6279,-124.2354,10,10.4
83284,2014CA-MK10-05803,8/18/2014 13:38,38.6221,-124.2425,8,6.1
83285,2014CA-MK10-05803,8/18/2014 13:49,38.6196,-124.2546,9,10.1
83286,2014CA-MK10-05803,8/18/2014 13:59,38.6224,-124.2652,11,20.6
83287,2014CA-MK10-05803,8/18/2014 14:08,38.6245,-124.2753,10,7.0
83288,2014CA-MK10-05803,8/18/2014 14:15,38.6246,-124.285,10,12.7
83289,2014CA-MK10-05803,8/18/2014 14:24,38.6255,-124.2958,11,16.3
83290,2014CA-MK10-05803,8/18/2014 14:43,38.6252,-124.3152,10,11.3
83291,2014CA-MK10-05803,8/18/2014 14:50,38.6249,-124.3219,11,11.4
83292,2014CA-MK10-05803,8/18/2014 15:09,38.6297,-124.3438,10,11.5
83293,2014CA-MK10-05803,8/18/2014 15:22,38.6333,-124.3565,8,6.0
83294,2014CA-MK10-05803,8/18/2014 15:31,38.6344,-124.3647,10,18.5
83295,2014CA-MK10-05803,8/18/2014 15:49,38.64,-124.3793,10,10.8
83296,2014CA-MK10-05803,8/18/2014 16:25,38.6427,-124.3933,10,14.9
83297,2014CA-MK10-05803,8/18/2014 16:40,38.6443,-124.3963,8,11.0
83298,2014CA-MK10-05803,8/18/2014 16:58,38.6471,-124.4006,9,13.5
83299,2014CA-MK10-05803,8/18/2014 17:11,38.6527,-124.412,10,8.9
83300,2014CA-MK10-05803,8/18/2014 17:34,38.6624,-124.4329,10,8.6
83301,2014CA-MK10-05803,8/18/2014 17:51,38.6653,-124.4403,10,8.5
83302,2014CA-MK10-05803,8/18/2014 18:09,38.6648,-124.4395,9,9.9
83303,2014CA-MK10-05803,8/18/2014 18:24,38.6626,-124.4437,8,10.6
83304,2014CA-MK10-05803,8/18/2014 18:40,38.6602,-124.4458,5,6.6
83305,2014CA-MK10-05803,8/18/2014 18:58,38.6582,-124.4511,7,7.6
83306,2014CA-MK10-05803,8/18/2014 19:15,38.6614,-124.4547,8,11.9
83307,2014CA-MK10-05803,8/18/2014 19:33,38.659,-124.4625,8,14.8
83308,2014CA-MK10-05803,8/18/2014 19:51,38.6625,-124.4734,8,12.7
83309,2014CA-MK10-05803,8/18/2014 20:04,38.6702,-124.4835,10,11.6
83310,2014CA-MK10-05803,8/18/2014 20:17,38.6768,-124.4958,7,12.8
83311,2014CA-MK10-05803,8/18/2014 20:24,38.6797,-124.5024,8,7.7
83312,2014CA-MK10-05803,8/18/2014 20:35,38.6794,-124.5155,7,15.2
83313,2014CA-MK10-05803,8/18/2014 20:44,38.6781,-124.5292,5,9.5
83314,2014CA-MK10-05803,8/18/2014 20:58,38.6784,-124.5318,6,9.9
83315,2014CA-MK10-05803,8/18/2014 21:28,38.6758,-124.5419,6,6.6
83316,2014CA-MK10-05803,8/18/2014 21:45,38.6738,-124.5447,7,4.7
83317,2014CA-MK10-05803,8/18/2014 22:02,38.6791,-124.5498,7,7.8
83318,2014CA-MK10-05803,8/18/2014 22:20,38.6777,-124.5592,8,10.4
83319,2014CA-MK10-05803,8/18/2014 22:38,38.6764,-124.5696,5,0.6
83320,2014CA-MK10-05803,8/18/2014 22:53,38.6739,-124.5653,7,6.7
83321,2014CA-MK10-05803,8/18/2014 23:09,38.6811,-124.56,6,5.5
83322,2014CA-MK10-05803,8/18/2014 23:24,38.687,-124.5621,6,4.7
83323,2014CA-MK10-05803,8/18/2014 23:38,38.6931,-124.5732,5,16.0
83324,2014CA-MK10-05803,8/18/2014 23:50,38.6987,-124.5807,7,10.5
83325,2014CA-MK10-05803,8/18/2014 23:58,38.7041,-124.5866,7,13.5
83326,2014CA-MK10-05803,8/19/2014 0:11,38.7111,-124.5958,8,12.2
83327,2014CA-MK10-05803,8/19/2014 0:19,38.7159,-124.5992,7,6.8
83328,2014CA-MK10-05803,8/19/2014 0:27,38.7194,-124.6015,6,5.6
83329,2014CA-MK10-05803,8/19/2014 0:47,38.7327,-124.6113,7,10.1
83330,2014CA-MK10-05803,8/19/2014 0:54,38.7371,-124.6156,4,1.0
83331,2014CA-MK10-05803,8/19/2014 1:04,38.7439,-124.6243,6,1.3
83332,2014CA-MK10-05803,8/19/2014 1:18,38.7535,-124.6331,6,0.7
83333,2014CA-MK10-05803,8/19/2014 1:37,38.7649,-124.6461,8,11.9
83334,2014CA-MK10-05803,8/19/2014 1:45,38.7701,-124.6505,8,8.7
83335,2014CA-MK10-05803,8/19/2014 1:53,38.7747,-124.6561,7,12.9
83336,2014CA-MK10-05803,8/19/2014 2:01,38.7781,-124.6612,4,0.3
83337,2014CA-MK10-05803,8/19/2014 2:13,38.7864,-124.6675,6,7.4
83338,2014CA-MK10-05803,8/19/2014 2:20,38.7895,-124.6719,5,0.5
83339,2014CA-MK10-05803,8/19/2014 2:28,38.7927,-124.6759,6,4.8
83340,2014CA-MK10-05803,8/19/2014 2:38,38.7977,-124.6813,6,13.3
83341,2014CA-MK10-05803,8/19/2014 2:46,38.8022,-124.6859,10,16.0
83342,2014CA-MK10-05803,8/19/2014 2:53,38.8057,-124.6893,6,7.0
83343,2014CA-MK10-05803,8/19/2014 3:00,38.809,-124.6911,10,8.8
83344,2014CA-MK10-05803,8/19/2014 3:09,38.8141,-124.694,7,10.5
83345,2014CA-MK10-05803,8/19/2014 3:24,38.8216,-124.6983,9,11.1
83346,2014CA-MK10-05803,8/19/2014 3:31,38.8255,-124.7002,9,13.8
83347,2014CA-MK10-05803,8/19/2014 3:38,38.8292,-124.7025,8,11.3
83348,2014CA-MK10-05803,8/19/2014 3:45,38.8329,-124.704,8,6.3
83349,2014CA-MK10-05803,8/19/2014 3:53,38.8362,-124.7056,8,11.8
83350,2014CA-MK10-05803,8/19/2014 4:00,38.8401,-124.7083,6,1.1
83351,2014CA-MK10-05803,8/19/2014 4:10,38.8444,-124.7102,8,6.1
83352,2014CA-MK10-05803,8/19/2014 4:17,38.8467,-124.7114,8,7.3
83353,2014CA-MK10-05803,8/19/2014 4:24,38.8508,-124.7129,8,8.6
83354,2014CA-MK10-05803,8/19/2014 4:38,38.8568,-124.7146,7,6.3
83355,2014CA-MK10-05803,8/19/2014 4:45,38.8601,-124.7162,9,13.0
83356,2014CA-MK10-05803,8/19/2014 4:52,38.8632,-124.7175,8,7.4
83357,2014CA-MK10-05803,8/19/2014 4:59,38.8657,-124.7198,7,5.7
83358,2014CA-MK10-05803,8/19/2014 5:07,38.8675,-124.721,6,4.4
83359,2014CA-MK10-05803,8/19/2014 5:14,38.8699,-124.7226,7,8.1
83360,2014CA-MK10-05803,8/19/2014 5:28,38.8748,-124.7239,6,3.9
83361,2014CA-MK10-05803,8/19/2014 5:35,38.8774,-124.7241,8,11.2
83362,2014CA-MK10-05803,8/19/2014 5:45,38.882,-124.7253,7,17.5
83363,2014CA-MK10-05803,8/19/2014 5:52,38.8839,-124.7265,8,10.2
83364,2014CA-MK10-05803,8/19/2014 6:02,38.8879,-124.727,8,15.1
83365,2014CA-MK10-05803,8/19/2014 6:09,38.8915,-124.7268,6,4.8
83366,2014CA-MK10-05803,8/19/2014 6:16,38.8945,-124.7292,7,17.2
83367,2014CA-MK10-05803,8/19/2014 6:23,38.8992,-124.7304,7,14.0
83368,2014CA-MK10-05803,8/19/2014 6:30,38.9019,-124.7337,6,2.1
83369,2014CA-MK10-05803,8/19/2014 6:37,38.9059,-124.7368,8,15.5
83370,2014CA-MK10-05803,8/19/2014 6:45,38.909,-124.7412,6,1.6
83371,2014CA-MK10-05803,8/19/2014 6:57,38.9125,-124.7477,7,0.8
83372,2014CA-MK10-05803,8/19/2014 7:08,38.9174,-124.7519,8,7.1
83373,2014CA-MK10-05803,8/19/2014 7:21,38.9242,-124.7579,9,9.9
83374,2014CA-MK10-05803,8/19/2014 7:28,38.9265,-124.7618,7,5.2
83375,2014CA-MK10-05803,8/19/2014 7:38,38.93,-124.7684,7,10.1
83376,2014CA-MK10-05803,8/19/2014 7:46,38.9315,-124.7739,9,6.2
83377,2014CA-MK10-05803,8/19/2014 8:00,38.9366,-124.7803,4,0.2
83378,2014CA-MK10-05803,8/19/2014 8:07,38.9394,-124.7859,7,15.0
83379,2014CA-MK10-05803,8/19/2014 8:14,38.9423,-124.7906,6,14.6
83380,2014CA-MK10-05803,8/19/2014 8:21,38.9438,-124.7945,7,10.4
83381,2014CA-MK10-05803,8/19/2014 8:28,38.9472,-124.803,5,19.2
83382,2014CA-MK10-05803,8/19/2014 8:36,38.9504,-124.8039,7,9.5
83383,2014CA-MK10-05803,8/19/2014 8:43,38.952,-124.8088,8,8.7
83384,2014CA-MK10-05803,8/19/2014 8:51,38.9536,-124.8137,8,13.2
83385,2014CA-MK10-05803,8/19/2014 8:58,38.9559,-124.81700000000001,7,8.2
83386,2014CA-MK10-05803,8/19/2014 9:07,38.9586,-124.8236,8,18.8
83387,2014CA-MK10-05803,8/19/2014 9:17,38.9623,-124.8303,7,16.7
83388,2014CA-MK10-05803,8/19/2014 9:38,38.9717,-124.8396,6,13.6
83389,2014CA-MK10-05803,8/19/2014 9:45,38.976,-124.8428,6,7.5
83390,2014CA-MK10-05803,8/19/2014 9:52,38.979,-124.8469,5,14.3
83391,2014CA-MK10-05803,8/19/2014 10:01,38.984,-124.8513,8,20.3
83392,2014CA-MK10-05803,8/19/2014 10:18,38.9918,-124.8614,7,12.4
83393,2014CA-MK10-05803,8/19/2014 10:35,39.0016,-124.8684,6,11.4
83394,2014CA-MK10-05803,8/19/2014 10:42,39.0038,-124.8722,5,2.4
83395,2014CA-MK10-05803,8/19/2014 10:49,39.0065,-124.8756,6,3.9
83396,2014CA-MK10-05803,8/19/2014 11:20,39.0179,-124.8924,5,0.8
83397,2014CA-MK10-05803,8/19/2014 11:43,39.0258,-124.9054,8,8.1
83398,2014CA-MK10-05803,8/19/2014 11:53,39.0301,-124.9089,7,9.6
83399,2014CA-MK10-05803,8/19/2014 12:00,39.0324,-124.9132,6,4.7
83400,2014CA-MK10-05803,8/19/2014 12:15,39.0388,-124.9163,7,10.7
83401,2014CA-MK10-05803,8/19/2014 12:30,39.0459,-124.9197,7,11.7
83402,2014CA-MK10-05803,8/19/2014 12:37,39.0493,-124.9232,9,6.5
83403,2014CA-MK10-05803,8/19/2014 12:44,39.0532,-124.926,8,4.7
83404,2014CA-MK10-05803,8/19/2014 12:52,39.0572,-124.9301,9,7.9
83405,2014CA-MK10-05803,8/19/2014 13:01,39.0622,-124.9333,8,14.5
83406,2014CA-MK10-05803,8/19/2014 13:18,39.0729,-124.9408,6,16.1
83407,2014CA-MK10-05803,8/19/2014 13:36,39.0828,-124.9487,5,6.2
83408,2014CA-MK10-05803,8/19/2014 13:43,39.0875,-124.9506,6,10.2
83409,2014CA-MK10-05803,8/19/2014 13:50,39.092,-124.9521,10,12.4
83410,2014CA-MK10-05803,8/19/2014 14:19,39.1112,-124.9586,9,17.0
83411,2014CA-MK10-05803,8/19/2014 14:31,39.121,-124.9573,9,7.2
83412,2014CA-MK10-05803,8/19/2014 14:38,39.1257,-124.9564,9,7.7
83413,2014CA-MK10-05803,8/19/2014 14:49,39.1329,-124.9573,9,5.6
83414,2014CA-MK10-05803,8/19/2014 14:56,39.1373,-124.9578,7,13.7
83415,2014CA-MK10-05803,8/19/2014 15:03,39.1424,-124.9574,5,3.8
83416,2014CA-MK10-05803,8/19/2014 15:13,39.1506,-124.9552,9,9.2
83417,2014CA-MK10-05803,8/19/2014 15:32,39.1628,-124.9545,10,17.1
83418,2014CA-MK10-05803,8/19/2014 15:39,39.1676,-124.9549,10,5.6
83419,2014CA-MK10-05803,8/19/2014 15:47,39.1724,-124.9541,9,5.6
83420,2014CA-MK10-05803,8/19/2014 15:55,39.1772,-124.9538,10,12.7
83421,2014CA-MK10-05803,8/19/2014 16:07,39.1853,-124.9512,10,13.8
83422,2014CA-MK10-05803,8/19/2014 16:18,39.1919,-124.9487,10,16.9
83423,2014CA-MK10-05803,8/19/2014 16:25,39.1971,-124.947,8,3.6
83424,2014CA-MK10-05803,8/19/2014 16:33,39.203,-124.9465,8,5.6
83425,2014CA-MK10-05803,8/19/2014 16:42,39.2093,-124.9466,9,13.1
83426,2014CA-MK10-05803,8/19/2014 16:51,39.216,-124.946,10,9.7
83427,2014CA-MK10-05803,8/19/2014 17:02,39.2244,-124.9448,9,8.8
83428,2014CA-MK10-05803,8/19/2014 17:13,39.2321,-124.9436,9,6.4
83429,2014CA-MK10-05803,8/19/2014 17:20,39.2374,-124.9452,9,17.2
83430,2014CA-MK10-05803,8/19/2014 17:29,39.2446,-124.9449,10,11.7
83431,2014CA-MK10-05803,8/19/2014 17:39,39.2511,-124.9469,9,16.9
83432,2014CA-MK10-05803,8/19/2014 17:59,39.2631,-124.9499,8,9.0
83433,2014CA-MK10-05803,8/19/2014 18:16,39.2669,-124.9465,9,8.1
83434,2014CA-MK10-05803,8/19/2014 18:30,39.2715,-124.9413,8,9.2
83435,2014CA-MK10-05803,8/19/2014 18:44,39.2769,-124.9346,7,7.7
83436,2014CA-MK10-05803,8/19/2014 18:55,39.286,-124.9342,7,3.0
83437,2014CA-MK10-05803,8/19/2014 19:06,39.2943,-124.9357,7,7.9
83438,2014CA-MK10-05803,8/19/2014 19:24,39.308,-124.9352,7,9.5
83439,2014CA-MK10-05803,8/19/2014 19:44,39.3223,-124.9318,6,3.3
83440,2014CA-MK10-05803,8/19/2014 19:56,39.3321,-124.9291,7,8.4
83441,2014CA-MK10-05803,8/19/2014 20:13,39.3454,-124.9259,6,10.2
83442,2014CA-MK10-05803,8/19/2014 20:20,39.3508,-124.9273,7,9.4
83443,2014CA-MK10-05803,8/19/2014 20:27,39.3568,-124.9272,7,9.6
83444,2014CA-MK10-05803,8/19/2014 20:37,39.3638,-124.9238,7,7.3
83445,2014CA-MK10-05803,8/19/2014 20:55,39.3778,-124.9172,6,3.9
83446,2014CA-MK10-05803,8/19/2014 21:06,39.3867,-124.9166,6,8.7
83447,2014CA-MK10-05803,8/19/2014 21:13,39.3937,-124.9144,6,6.3
83448,2014CA-MK10-05803,8/19/2014 21:20,39.3992,-124.9155,7,7.4
