,gid,origin_id,pathrow,dsfnv,julday,ano,areakm_squared,scene_id,lon,day,uf_AC,mainclass_DESMATAMENTO,class_name_d2008,class_name_d2015,class_name_d2016,month_1,month_10,month_11,month_12,month_2,month_4,month_5,month_7,month_9,year_2009,year_2010,year_2011,year_2012,year_2015,year_2016,year_2017,states_Amapa,states_Amazonas,states_Maranhao,states_Mato Grosso,states_Para,states_Rondonia,states_Roraima,view_date_month_3,view_date_month_6,view_date_month_8,view_date_weekday_0,view_date_weekday_1,view_date_weekday_2,view_date_weekday_3,view_date_weekday_4,view_date_weekday_5,view_date_weekday_6,view_date_is_month_end_0,view_date_is_month_start_0,view_date_hour_12,publish_ye_month_1,publish_ye_weekday_3,publish_ye_weekday_4,publish_ye_weekday_6,publish_ye_is_month_end_0,publish_ye_is_month_start_1,lat,Label
991,501984,913215,22563,2008,185,2011,0.080848023,1320,-52.04457092,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.54562521,-3.608013535
992,319170,624153,22262,2008,222,2009,0.175146312,807,-46.77337265,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.212990522,-2.412903666
993,577038,1083300,22662,2015,208,2017,0.078498885,100625,-53.08626938,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-3.268273115,-3.073446863
994,442067,777846,22462,2014,240,2016,0.026498346,100322,-49.89149857,27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,-3.331100225,-3.203286669
995,470050,830316,22463,2016,210,2017,0.001293758,100590,-49.90241241,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,-3.700259924,-3.733234129
996,12645,61972,23063,2013,231,2015,0.009065419,2617,-58.92599487,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.76862216,-3.866259012
997,586632,1101127,22661,2013,331,2016,0.01408258,100177,-52.29161453,27,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,-1.131454706,-1.432887561
998,519081,948255,22562,2007,294,2010,0.429029316,1191,-51.89565659,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-3.381024837,-3.215219822
999,519955,949459,22562,2010,185,2011,0.075399771,1319,-50.64263535,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-2.300037622,-2.495546744
1000,511010,932464,22565,2009,246,2010,0.072100393,1068,-52.41437149,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,-6.877079487,-5.985664036
1001,664658,1256992,22762,2007,271,2008,0.087706812,621,-54.64217758,27,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,-2.576459408,-2.699813722
1002,819704,28705,22261,2017,199,2018,0.054541763,101095,-46.59849167,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-1.949859977,-1.902541991
1003,355466,680021,22361,2011,215,2012,0.089018956,1612,-48.7260437,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-1.951150417,-1.324297794
1004,302639,606193,22263,2007,220,2008,0.132377863,620,-46.82355118,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-4.129009724,-4.146852787
1005,603610,1135021,266,2009,220,2010,0.0946692,1112,-68.83151245,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,-9.242476463,-9.159122181
1006,357731,682343,22361,2014,214,2015,0.078222513,2587,-47.05075836,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,-0.958764732,-1.096765306
1007,523982,957236,22562,2014,196,2015,0.020925792,2573,-50.7328949,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.237093925,-2.573945308
1008,502047,913319,22563,2008,185,2011,0.157319099,1320,-52.06371689,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.711569786,-3.64530371
1009,460676,812427,22463,2009,207,2010,0.175854534,1041,-50.0030899,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-3.906770229,-3.887447455
1010,579776,1086052,22662,2016,208,2017,0.001854204,100625,-53.39767838,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-3.313905954,-3.35569345
1011,471697,833221,22463,2014,253,2015,0.055609636,2574,-50.42655563,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,-4.471895695,-4.142597854
1012,664134,1256468,22762,2007,209,2009,0.111251161,900,-54.17566299,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.57451129,-3.281875534
1013,425171,760928,22464,2015,112,2016,0.036308125,100149,-50.76014709,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-5.106256008,-5.126559582
1014,277631,573258,22164,2011,235,2012,0.127514243,1502,-45.21662903,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,-5.391824245,-5.37511343
1015,438651,774430,22462,2014,253,2015,0.231620654,2576,-50.40681076,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,-3.211503744,-3.289574554
1016,717630,1309964,22861,2009,283,2010,0.124810152,1198,-54.89476013,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,-1.587750196,-2.249431567
1017,755795,1348129,22963,2009,226,2010,0.140708059,1152,-57.56713486,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,-4.143445015,-3.616920381
1018,532104,973508,22562,2016,201,2017,0.015597457,100572,-51.32187271,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-3.569655895,-3.297486825
1019,336311,651182,22364,2007,227,2008,0.38250953,584,-48.72623444,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-5.204302788,-5.011937141
1020,477745,843258,22463,2015,112,2016,0.071599357,100128,-50.61143875,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-4.940397739,-4.887230687
1021,249896,543874,22062,2007,254,2008,0.566405475,679,-44.35665131,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.287549019,-3.115155804
1022,801333,15604,22261,2017,199,2018,0.005031107,101095,-46.24539566,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-1.804151893,-1.650973909
1023,118496,368321,23258,2007,226,2008,0.159665987,614,-60.59295273,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,2.145472765,2.195798151
1024,520984,951434,22562,2008,185,2011,0.070914514,1319,-51.63830185,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.116995096,-3.091763887
1025,183747,472016,23358,2015,268,2016,0.402866006,100046,-61.67841339,25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,3.10563159,2.995479565
1026,674146,1266480,22762,2014,199,2017,0.011821762,100560,-53.96037674,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,-2.814321518,-2.621345563
1027,641429,1233763,22765,2007,207,2008,0.041591901,568,-55.35441589,25,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-6.606799126,-6.655535479
1028,521663,952609,22562,2014,196,2015,0.005990391,2573,-51.7509079,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.220398188,-3.039896774
1029,118575,368425,23258,2009,279,2010,0.08840701,1203,-61.63021851,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,2.68444705,2.566650763
1030,424075,759832,22464,2015,253,2016,0.041903351,100010,-49.65282059,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-5.181998253,-5.198758063
1031,735244,1327578,22867,2010,206,2011,0.269927561,1286,-58.02596283,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-10.16813469,-10.15632085
1032,630969,1223303,22761,2007,271,2008,0.081235558,627,-53.67350006,27,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,-1.379815459,-1.61272965
1033,451336,791491,22559,2007,297,2011,0.074528754,1352,-51.02103806,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1.332132936,1.525893321
1034,119832,370176,23258,2011,174,2012,0.065347672,1649,-60.60824966,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,2.284981728,2.343990879
1035,520205,949957,22562,2009,185,2011,0.070722587,1319,-51.74430084,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.26589489,-2.855306058
1036,302788,606342,22263,2009,209,2011,0.06925495,1334,-46.5406189,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-3.899605989,-3.881619343
1037,792726,1767,158,2014,203,2018,1.58828E-05,101256,-63.88111877,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2.617062569,2.913426093
1038,306380,609934,22263,2013,239,2015,0.072682723,2578,-46.61301041,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,-4.064555168,-4.07963429
1039,439121,774900,22462,2014,253,2015,0.16640313,2576,-50.38527679,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,-3.536416769,-3.385040765
1040,431124,766903,22462,2007,234,2008,0.000594706,619,-49.26571655,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-2.647605181,-2.942541385
1041,508533,926151,22563,2016,201,2017,0.215981364,100574,-52.08924866,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-3.709320545,-3.740341618
1042,571875,1074196,22662,2009,205,2010,0.108197264,1123,-52.25494385,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,-3.193839788,-3.232181315
1043,614419,1169478,22659,2015,224,2017,0.083830498,100738,-52.0546608,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0.762309968,0.806063923
1044,521206,951813,22562,2007,185,2011,0.40036425,1319,-52.06806564,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.331278801,-3.412859902
1045,578359,1084628,22662,2016,208,2017,0.017613072,100625,-53.24021912,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-3.351096153,-3.327462914
1046,296110,599664,22261,2008,209,2010,0.097887889,1094,-46.3273735,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,-2.054050922,-1.931493675
1047,670380,1262714,22762,2013,226,2015,0.065018021,2571,-54.80031967,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-3.525388479,-3.28357877
1048,297234,600788,22261,2014,255,2015,0.003062668,2592,-46.39332962,12,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,-2.090401888,-1.938818101
1049,441502,777281,22462,2015,208,2016,0.253101975,100261,-50.10255051,26,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-3.502684116,-3.253092206
1050,294925,598479,22261,2016,324,2017,0.000186151,100768,-45.72517395,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,-1.517787814,-1.634234123
1051,425174,760931,22464,2015,112,2016,0.022451738,100149,-50.78957367,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-5.147343636,-5.087720366
1052,26166,123189,23062,2007,228,2008,0.00079718,710,-58.60278702,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-3.267380476,-3.141154072
1053,179069,467315,23367,2015,261,2016,0.010364037,100027,-64.67519379,18,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,-9.960757256,-9.980269232
1054,319530,624545,22262,2008,222,2009,0.069415495,807,-46.47685242,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.390788078,-2.309088812
1055,354881,679282,22361,2005,195,2008,0.087174326,785,-47.19897461,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,-1.207744837,-1.204967796
1056,318668,623603,22262,2007,222,2009,0.054279972,807,-46.84568405,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.394864798,-2.569851902
1057,525138,959540,22562,2013,196,2015,0.093139544,2573,-51.93636703,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.977206469,-3.099461381
1058,348269,668701,22362,2014,214,2015,0.103811868,2579,-48.52856827,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,-2.335177183,-2.643639674
1059,520450,950417,22562,2009,185,2011,0.408143103,1319,-51.87863159,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-2.60524106,-2.814865541
1060,524593,958455,22562,2014,196,2015,0.000799117,2573,-51.42153931,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.924021006,-2.942738745
1061,664602,1256936,22762,2007,271,2008,0.192757487,621,-53.88303375,27,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,-2.3699224,-2.605584621
1062,526030,961324,22562,2014,196,2015,0.023567967,2573,-51.35357666,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.590515614,-3.506312413
1063,179474,467720,23367,2015,261,2016,0.033008445,100027,-65.20466614,18,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,-9.851426125,-9.934742022
1064,438748,774527,22462,2014,253,2015,0.006920961,2576,-50.50093842,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,-3.384962559,-3.255939546
1065,583745,1095603,22661,2005,232,2008,0.067350917,757,-53.02455521,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-1.58441925,-1.75805221
1066,180388,468634,23367,2015,207,2016,0.022878803,100260,-64.39296722,25,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-9.504055977,-9.872549267
1067,577989,1084251,22662,2015,208,2017,0.011937656,100625,-52.71116257,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-3.378532887,-2.973312614
1068,179608,467854,23367,2015,63,2016,0.044405237,100125,-64.73890686,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-10.29641819,-9.986496639
1069,478065,843898,22463,2015,112,2016,0.38611573,100128,-50.63401413,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-4.978565216,-4.927013974
1070,357842,682454,22361,2014,214,2015,0.028363781,2587,-47.26981354,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,-1.287065148,-1.329580516
1071,27547,126839,23062,2010,220,2011,0.075982779,1314,-58.72524261,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-2.35355854,-2.795247772
1072,296261,599815,22261,2009,209,2010,0.093664654,1094,-46.36615753,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,-1.959820747,-1.930045611
1073,204431,493258,463,2008,311,2009,0.105756119,987,-70.09889984,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,-4.460433483,-3.233364255
1074,272168,566146,22162,2004,277,2008,0.122254707,629,-45.56744766,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-2.538494349,-2.443450665
1075,524067,957407,22562,2014,196,2015,0.000520024,2573,-51.67069626,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.259190321,-3.054645922
1076,663562,1255896,22762,2006,209,2009,0.111366212,900,-53.86525345,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.69569993,-3.462572966
1077,431661,767440,22462,2006,234,2008,0.540201962,619,-49.94303513,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-3.23346591,-3.382483494
1078,102748,333002,23263,2007,242,2008,0.103643633,716,-61.57676315,29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-3.762226343,-2.666420045
1079,419890,755647,22464,2007,234,2008,0.089792959,592,-50.22854614,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-5.479447842,-5.345697207
1080,314577,618895,22262,2008,222,2009,0.192764848,807,-46.02229691,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.669688463,-2.600087053
1081,11741,58762,23063,2007,228,2008,0.247124374,668,-59.06043243,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-3.883167267,-3.799606621
1082,120918,371769,23258,2014,245,2015,2.03454E-05,2549,-61.2213707,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,2.417058229,2.397923527
1083,11546,58043,23063,2009,204,2011,0.075289324,1392,-59.68488312,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,-3.635234594,-3.661853228
